timestamp,stablecoin_growth_30d_pct,btc_etf_flow_5d_usd,eth_etf_flow_5d_usd,total_market_trend_30d_pct,btc_trend_30d_pct,funding_rate,oi_growth_7d_pct
2023-08-24,-1.279856890190556,,,,-10.430973991161496,,
2023-08-25,-1.160837014028504,,,,-11.215435016946063,,
2023-08-26,-1.108398942337363,,,,-10.968874282323583,,
2023-08-27,-0.9640012712953228,,,,-10.958431664718793,,
2023-08-28,-0.7463502600842054,,,,-11.013903225916355,,
2023-08-29,-0.8912127496152888,,,,-5.343892594162303,,
2023-08-30,-0.4467014344381126,,,,-6.610028307776505,,
2023-08-31,-0.29422053105795376,,,,-12.674918425543137,,
2023-09-01,-0.10712720724871394,,,,-11.5841802288151,,
2023-09-02,0.025918923690171347,,,,-11.386486919753757,,
2023-09-03,0.2227594903607244,,,,-10.794741634520044,,
2023-09-04,0.45644178660191326,,,,-11.165710940340457,,
2023-09-05,0.21969773693817363,,,,-11.332069600205163,,
2023-09-06,-0.11031042591950202,,,,-11.814394958621843,,
2023-09-07,-0.1473783666969264,,,,-11.808432665713141,,
2023-09-08,-0.5060674402421195,,,,-12.411233997442373,,
2023-09-09,-0.3270558771401366,,,,-12.06603125026523,,
2023-09-10,-0.06505610947675766,,,,-12.181119913219685,,
2023-09-11,0.1516681306080736,,,,-14.500935604517394,,
2023-09-12,-0.1239297203282308,,,,-11.820089107775644,,
2023-09-13,-0.03562310224420884,,,,-10.903257219530616,,
2023-09-14,0.3375498259548637,,,,-9.168732876712326,,
2023-09-15,0.5526274719912516,,,,-7.415496627104767,,
2023-09-16,0.6969625123002032,,,,-0.2394133583939917,,
2023-09-17,0.7912721500813458,,,,1.8174176709910173,,
2023-09-18,1.101303894355099,,,,2.5383132037114065,,
2023-09-19,0.8747157206189238,,,,3.8956486810418633,,
2023-09-20,0.8751506019164745,,,,3.820121162387302,,
2023-09-21,0.004651332090710447,,,,1.9653054958550964,,
2023-09-22,0.032645795113017684,,,,0.5577178587750309,,
2023-09-23,0.06460242825365725,,,,1.5122583799496159,,
2023-09-24,0.022857678528498404,,,,0.7228316489517939,,
2023-09-25,0.02401355079342249,,,,1.1048003699067221,,
2023-09-26,-0.16034826017223835,,,,0.45935582146343634,,
2023-09-27,-0.35738962183405887,,,,0.9685681470137819,,
2023-09-28,-0.4666636480517683,,,,-2.507365691141039,,
2023-09-29,-0.6635076432851883,,,,-1.4396708570223016,,
2023-09-30,-1.1194766576559712,,,,3.9388946670069425,,
2023-10-01,-1.0398472569477346,,,,8.477100412516148,,
2023-10-02,-1.0102411056280958,,,,6.281526012668959,,
2023-10-03,-0.8637043108705056,,,,5.6033199839360615,,
2023-10-04,-1.0153672587468021,,,,7.560398388911649,,
2023-10-05,-0.9163374485947839,,,,6.274363080167955,,
2023-10-06,-0.41001733654895123,,,,8.428354868701216,,
2023-10-07,-0.05152521583968728,,,,6.481317844220147,,
2023-10-08,0.11982008495192709,,,,7.744157773875449,,
2023-10-09,0.07239616580736463,,,,6.518938398037788,,
2023-10-10,0.05655450190658051,,,,5.992312398492183,,
2023-10-11,-0.3249228878878574,,,,6.807744216398048,,
2023-10-12,-0.31998148558344264,,,,3.558538860143745,,
2023-10-13,-0.6061193267252296,,,,2.4406986499885486,,
2023-10-14,-0.6212175013850185,,,,1.2432732226282939,,
2023-10-15,-0.556478059837473,,,,2.0832706766917397,,
2023-10-16,-0.3980111231549066,,,,7.308486890085608,,
2023-10-17,-0.42853590442770706,,,,7.043254342378913,,
2023-10-18,-0.2926605148821926,,,,5.819670875414906,,
2023-10-19,-0.06850719489542856,,,,5.525305528135349,,
2023-10-20,0.31336139796624973,,,,9.378949308755757,,
2023-10-21,0.25209862046631226,,,,12.577950683677553,,
